nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon,telefono,website,email,orari,cucina,osm_id,osm_type
Pizzeria al taglio La Gustosa,ristorante,,,VR,,45.3175091,10.9417135,,,,,,12270697517,node
Al Camin,ristorante,,,VR,,45.5552037,11.2274357,,,,,,12291634429,node
Senza nome,ristorante,,,VR,,45.2411616,11.3387519,,,,,,12301558816,node
Ciroli di Dalla Valle Mauro E Andrea SNC,ristorante,"Via Roma, 15/17",San Giovanni Ilarione,VR,37035,45.5228779,11.2358286,+39 045 746 5698,https://www.pizzeriaciroli.it/,,Mo-Tu 17:30-00:00; Th-Fr 17:30-00:00; Sa-Su 17:00-00:00,pizza,12309255034,node
Iris Ristorante,ristorante,"Via Leoni, 10",Verona,VR,37121,45.4398369,11.0001029,+39 045 4158021.,https://irisristorante.it/,info@irisristorante.it,"Tu-Sa 12:30-14:00, 19:30-21:45; Su-Mo off",,12314804808,node
Il sogno,ristorante,,,VR,,45.2758285,10.8605981,,,,,,12323383918,node
Trattoria Ai Salvi,ristorante,"Via Lugagnano, 160",Verona,VR,37139,45.4359557,10.9106164,+39 045 8680351,https://www.trattoriaaisalvi.it/,info@trattoriaaisalvi.it,"Mo 12:00-14:30,19:30-22:30; Tu off, We-fr 12:00-14:30,19:30-22:30,Sa 19:30-22:30, Su 12:00-14:30,19:30-22:30",regional,12323649314,node
Burgez,fast_food,,,VR,,45.43478,10.9877817,,,,"Mo-Su 12:00-15:00,18:30-22:00",burger,12328718094,node
Chak'ramen Ristorante,ristorante,,,VR,,45.4328272,10.9884071,,,,,ramen,12328992999,node
Nosh,ristorante,,,VR,,45.4387203,10.9867725,,,,Mo-Th 12:00-22:30; Fr-Su 12:00-23:00,asian,12330682841,node
Trattoria Da Emy,ristorante,,,VR,,45.3917174,10.9093045,,,,,,12331143666,node
Pizza & Kebab Croce Bianca,fast_food,,,VR,,45.4467791,10.9465081,,,,,kebab,12335147308,node
860 Perbacco,caffè,,,VR,,45.6240045,10.9035272,,,,,,12347719345,node
Piada&friends,ristorante,,,VR,,45.442094,10.9804318,,,,,,12351109765,node
Better sushi,ristorante,,,VR,,45.436789,10.7525279,+39 045 6314027,https://bettersushi.it/better-sushi-castelnuovo/,,"Mo-Su 12:00-15:00, 18:45-23:30",sushi,12353512377,node
Amido Pasta e Salsa,ristorante,"Via Pellicciai, 5/C",Verona,VR,37121,45.442337,10.9962025,,,,,,12354240090,node
Senza nome,caffè,,,VR,,45.5196839,10.8721455,,,,,,12395930314,node
Florida,ristorante,,,VR,,45.5347929,10.9389306,,,,"Mo,We-Fr 12:00-14:00,18:30-23:00; Tu 12:00-14:00; Sa,Su 18:00-23:00",pizza,12439672096,node
Senza nome,caffè,,,VR,,45.4055731,11.0113,,,,,,12443859088,node
Rifugio Cuneck,ristorante,,,VR,,45.6255793,11.0966669,,,,,,12449670114,node
Ristorante Malga Campegno,ristorante,,,VR,,45.6820801,11.0862752,,,,,,12449682133,node
ALT Stazione del gusto,ristorante,"Via Tolosetto Farinati degli Uberti, 16",Verona,VR,37126,45.4493098,10.9842057,,https://www.altstazionedelgusto.com/store/verona-uberti/,,Mo-Su 06:00-24:00; Dec 24 06:00-14:00; Dec 26 15:00-24:00; Dec 31 14:00-24:00; PH off,,12463056696,node
Senza nome,caffè,,,VR,,45.4745103,10.8480951,,,,,coffee_shop,12469049537,node
Pizzeria Mazzini,fast_food,,,VR,,45.4743964,10.8486194,,,,,pizza,12469061018,node
Caffé centodieci,caffè,,,VR,,45.474017,10.8478727,,,,,coffee_shop,12469081763,node
Thai Poke,fast_food,,,VR,,45.4732189,10.8506988,,,,,,12469090918,node
Italí,ristorante,,,VR,,45.4741725,10.8479233,,,,,pizza,12469101477,node
Alessia,caffè,,,VR,,45.4742045,10.8461496,,,,,coffee_shop,12469122001,node
Bar Stenic,bar,"Via Federico Garofoli, 276",San Giovanni Lupatoto,VR,,45.3959113,11.0279265,,,,,,12476009854,node
Mo Sarpi,fast_food,,,VR,,45.4419144,10.9991168,,,,,chinese,12480146112,node
Hama Sushi,ristorante,"Via Verona, 4b",Bussolengo,VR,37012,45.4688938,10.85863,+39 045 6116611,https://hamasushi.it/bussolengo/,hamabussolengo@gmail.com,,sushi,12484558644,node
Pizzeria,fast_food,,,VR,,45.4516026,10.9867866,,,,,pizza,12500420495,node
Caffé Bigo,caffè,,,VR,,45.451525,10.9874006,,,,,,12500528902,node
Con.Tempo Pizzeria Contemporanea,ristorante,"Via Monte Sabotino, 20",Bussolengo,VR,37012,45.4675302,10.853052,+39 045 570 7769,,con.tempo.pizzeria@gmail.com,,pizza;italian,12509153657,node
Florí SNC di Pagani Marianna & C,ristorante,"Stella Nuova, 2",,VR,37050,45.3107843,11.0711565,0456985004,,,"Mo 18:30-00:00; Su, Tu-Fr 12:30-00:00,18:30-00:00; Sa 18:30-00:00",friture;italian;italian_pizza;local;pasta;pizza;seafood,12513039001,node
Locanda Tre Vie,ristorante,,,VR,,45.6457198,10.8519414,,,,,,12528733299,node
Trattoria Da Fiore,ristorante,"Via Roveggia, 58",Verona,VR,37136,45.418269,10.9731666,+39 045 8230622,https://trattoriadafiore.it/,,"Mo-Sa 12:00-14:30,19:00-22:30; Jul-Aug Sa 19:00-22:30; Su off",italian,12546036608,node
Pizzeria Il Castello,ristorante,"Via Bassette, 2",Castel d'Azzano,VR,37060,45.3567698,10.9504969,+39 34 618 67826,,,We-Su 17:30-21:00,pizza,12564282231,node
Pasticceria Caliari,caffè,"Via Pigno, 63",Sommacampagna,VR,37066,45.4091154,10.8444213,+39 3791158859,https://www.pasticceriacaliari.it/,,"Mo-We,Fr-Su 06:30-12:30,15:30-19:00; Th off",coffee_shop;pastry,12565075790,node
Piscine Santini,bar,,,VR,,45.4630032,10.9816882,,,,,,12590352233,node
Artesana,fast_food,,,VR,,45.4770055,10.9460621,,,,,pizza,12609394713,node
Le arche,ristorante,,,VR,,45.4430621,10.9395311,,,,,pizza,12635251259,node
Mori,ristorante,"Stradone Santa Lucia, 44",Verona,VR,37136,45.4233609,10.9581525,+39 045 951155,,,"Mo-Su 12:00-15:00, 19:00-00:00",japanese,12638158616,node
Café Monic,bar,,,VR,,45.4237728,11.2487233,,,,,,12647403807,node
Bar Milano,caffè,,,VR,,45.6355895,10.7310987,,,,,,12649855022,node
Bar Piazzetta,caffè,,,VR,,45.6051868,10.7940768,,,,,,12658514527,node
Caffè Roma,caffè,,,VR,,45.6059768,10.7928202,,,,,,12658514534,node
Senza nome,pub,,,VR,,45.6060359,10.7934974,,,,,,12658514535,node
Senza nome,panetteria,,,VR,,45.6055612,10.7946695,,,,,,12658514538,node
il Forno,panetteria,,,VR,,45.606369,10.7954206,,,,,,12658514542,node
Agriturismo Case Vecie,ristorante,,,VR,,45.5244217,10.9989338,,,,,,12660904662,node
La Vigna,bar,"Via Valle, 15",,VR,,45.5103697,11.3422762,,,,,,12675756801,node
Pizzeria Sanbortolo,fast_food,"Via Valle, 15/c",,VR,,45.5106772,11.3427943,0444 673626,,,,italian,12675761201,node
Senza nome,fast_food,,,VR,,45.4706288,10.8466317,,,,,kebab,12692668395,node
Tutto Bom,ristorante,,,VR,,45.4693329,10.8540889,,,,,brazilian,12692680202,node
Bar da Gemo,bar,"Via Monfalcone, 2",San Giovanni Ilarione,VR,37035,45.523789,11.2362827,+39 0457465027,,,Mo-Su 06:30-22:00,,12694602971,node
Panificio Pasticceria di Carradore G. e C.,panetteria,Via degli Alpini,San Giovanni Ilarione,VR,37035,45.5235464,11.2340027,+39 0457465371,,,Mo-Sa 7:00-19:00,,12694602973,node
Dream Bar,bar,"Via degli Alpini, 29",San Giovanni Ilarione,VR,37035,45.5235288,11.2347667,,https://instagram.com/dream_bar18/,,,,12694602975,node
Panificio Pane d'Oro,panetteria,"Via Quattro Novembre, 13",San Giovanni Ilarione,VR,37035,45.5239434,11.2351644,+39 3518855217,https://www.facebook.com/panificiopanedoro/,,,,12694602981,node
Dolce Remy,bar,,San Giovanni Ilarione,VR,37035,45.5224971,11.2362156,,,,,,12694602986,node
Ristorante Pizzeria Bice,ristorante,"Via Abate Antonio Rivato, 32",San Giovanni Ilarione,VR,37035,45.519058,11.2374199,+39 045 746 5057,https://ristorantebice.it/,,,pizza;regional;italian;coffee_shop,12694602994,node
Senza nome,fast_food,,,VR,,45.2733533,11.0057906,,,,,,12695911363,node
Senza nome,fast_food,,,VR,,45.2752303,11.007716,,,,,,12695916624,node
Il Quinto Gusto,ristorante,"Viale dell'Industria, 32",Trissino,VR,36070,45.5560173,11.3790513,,,,,pizza,12698248806,node
Take-away corner,fast_food,,,VR,,45.5754373,10.7064289,,,,,,12702416224,node
Bar Kallua,caffè,,,VR,,45.5750576,10.7098943,,,,,,12702416255,node
Senza nome,ristorante,,,VR,,45.5720038,10.7097146,,,,,,12702416257,node
Bar cosmiX,bar,,,VR,,45.5735678,10.7109457,,,,,,12702416262,node
Senza nome,bar,,,VR,,45.5067031,10.8263518,,,,,,12739069213,node
Senza nome,bar,,,VR,,45.5065838,10.8257282,,,,,,12739069237,node
King's Cafè,caffè,"Via Brennero, 163",Peri,VR,37020,45.657006,10.9021604,348 385 3249,,,Mo-Su 07:00-21:00,,12741519241,node
Piadineria Zia Sofia,fast_food,,,VR,,45.5046846,10.7322194,,,,,,12750451636,node
Marietta,panetteria,"Via Gecchelina, 4",,VR,,45.6561393,11.3920163,+393334998853,,Marietta.dalm@yahoo.it,,,12757077679,node
Ristoro La Cornetta,fast_food,,,VR,,45.6788827,10.9674601,,,,,,12765793295,node
Senza nome,bar,,,VR,,45.5351348,10.7269211,,,,,,12768343602,node
I Bavaresi,pub,"Borgo Cavour, 41",,VR,37011,45.547595,10.723216,+491755222424,,,,bavarian,12769002101,node
Bella Venezia,ristorante,,,VR,,45.575733,10.706771,,,,,italian,12775329437,node
Oro Bianco,panetteria,"Via Roma, 86",Grezzana,VR,37023,45.5193327,11.0165717,0459619928,,,,,12775532011,node
Pizzeria Ai Portici da Luca Castagna,ristorante,"Via Roma, 18",Grezzana,VR,37023,45.5174058,11.0163794,04511170334,,,,pizza,12775537899,node
Wolf Taverna di Rometta e Giulieo,bar,"Via Bellori, 11",Grezzana,VR,37023,45.5865563,10.9906856,+393478928869,http://barwolf.altervista.org/,,,,12799975545,node
Hambre,ristorante,"Via Fama, 9",,VR,,45.4434788,10.9952162,+393513161221,https://www.hambre-verona.it/,,,,12804110301,node
Senza nome,ristorante,,,VR,,45.4789761,10.9900147,,,,,,12804694183,node
La Gastronomia del Mercato,ristorante,,,VR,,45.4359291,10.9999227,,,,,,12809369101,node
Al Canton,bar,,,VR,,45.4435917,10.9969626,,,,,,12809378901,node
Trattoria antichi sapori,ristorante,,,VR,,45.4977937,10.8646961,,,,,,12809381824,node
Panze Ré,fast_food,,,VR,,45.4710275,10.8437151,,,,,,12815495831,node
Overtime,bar,"Via Pastrengo, 17",Bussolengo,VR,37012,45.4768342,10.8324934,,,,,,12816750630,node
Senza nome,caffè,,,VR,,45.4807469,10.9034005,,,,,,12834524691,node
Senza nome,caffè,,,VR,,45.4784472,10.9036217,,,,,,12834539917,node
Osteria La Fregola,ristorante,"Via Pescheria Vecchia, 7",Verona,VR,37121,45.4434737,11.0004523,,https://osterialafregolaverona.it/,,,,12836885843,node
Bosco bar,caffè,,,VR,,45.6216011,11.0218599,,,,,,12848349015,node
Enoteca Malandrina,bar,"Piazza Carlo Alberto, 10",,VR,,45.3545202,10.734344,,,,,,12848891520,node
Pizza Teo,ristorante,,,VR,,45.5218509,10.7557426,,,,,pizza,12851011450,node
Panificio La Spighetta,panetteria,"Via Venti Settembre, 46",,VR,37129,45.439625,11.0141532,,,,,,12860355501,node
Agriturismo al Portego,ristorante,,,VR,,45.3002504,11.1882463,,,,,,12876024247,node
Cà Toresele,ristorante,"Viale dei Colli, 41",,VR,,45.462921,10.9951791,0452456825,https://www.catoresele.com/,,,,12877473864,node
La pizza di Paolo e Rosetta,ristorante,,,VR,,45.4417108,10.9794938,,,,,pizza,12877681898,node
Stube 32,ristorante,,,VR,,45.5515478,11.0863201,,,,,pizza,12896160565,node
Tabaccheria edicola bar Falasco,caffè,"Via Chiesuola, 28/C",Grezzana,VR,37023,45.5458944,11.0038511,,,,,,12912017869,node
Ristorante Cisano,ristorante,,,VR,,45.5248455,10.7291975,,,,,italian,12915023257,node
Osteria Dogana Vecia,ristorante,"Via Filippini, 3",,VR,37121,45.4376706,11.0000952,,,,,,12919217301,node
Il Forno di Pighi Giuliano,panetteria,"Via San Nazaro, 36a",,VR,37129,45.4403024,11.0111663,,,,,,12919586601,node
Cisa Bicigrill,caffè,"Via dell'Artigianato, 4",Selva di Progno,VR,,45.6112841,11.1375324,+39 379 303 0279,,,Mo 07:30-13:00; Tu-Su 07:30-21:00,,12920322609,node
I Roersi Pizzeria Sociale,ristorante,"Via Ponte, 2",Bosco Chiesanuova,VR,,45.5876681,11.01895,3514832345,,,,pizza,12920791899,node
Cafè Barrique,bar,"Via Luigi Tubaldini, 8",Grezzana,VR,37023,45.5449952,11.0028999,3471384905,,,,,12922943752,node
Osteria a le petarine,ristorante,"Via San Mamaso, 6a",,VR,37121,45.444779,10.9950268,,,,,italian,12925283601,node
Agriturismo Corte Maccini,ristorante,"Via Cancello, 3",Verona,VR,37141,45.5165659,11.086426,,,,,,12925783787,node
l'ora,ristorante,,,VR,,45.5294887,10.72664,,,,,italian,12935979490,node
Osteria la Ciacola,ristorante,"Via Fontanelle Santo Stefano, 16",,VR,37129,45.4489725,11.0005151,,,,,,12938655003,node
Adoro caffè,caffè,,,VR,,45.5303885,10.9395224,,,,Mo-Sa 07:00-20:00; Su 08:00-13:00,,12944646745,node
Laghetto dei salici,ristorante,,,VR,,45.280361,11.245146,,,,,,12959661744,node
Trattoria  Al Ranch,ristorante,,,VR,,45.2425905,11.1848101,,,,,,12959702029,node
Lo Spizzico,fast_food,"Via Pigno, 1",,VR,37066,45.4081646,10.8422308,+39 379 2058587,,,,burger;pizza,12964932710,node
Bar Università,bar,,,VR,,45.4078826,10.8420572,,,,,,12964932716,node
Old Wild West,ristorante,"Via San Giovanni Lupatoto, 123",,VR,37134,45.4127358,10.9997699,+39 045 8230873,https://www.oldwildwest.it/Home,verona@oldwildwest.it,Mo-Fr 09:00-12:00; Sa 12:00-01:00; Su 12:00-12:00,american,12973156884,node
Autogrill,ristorante,,,VR,,45.4116826,10.9021173,,,,,italian;regional,12977006868,node
Buba’s Café,caffè,"Via Guglielmo Marconi, 1",,VR,37010,45.4919638,10.7998653,+39 340 302 8988,,,Mo-Su 08:00-16:00,coffee_shop,12979972001,node
L'Antico Frantoio,ristorante,,,VR,,45.6547288,10.7227633,,,,,,12985485190,node
Bar Centrale,bar,Via Roma,San Giovanni Ilarione,VR,37035,45.5233329,11.2356536,,,,,,12993905180,node
ALMA,ristorante,"Piazza Isolo, 13",,VR,,45.4427265,11.0038321,,,,Mo-Fr 07:00-02:00; Sa-Su 08:00-02:00,breakfast;coffee_shop;italian;sandwich,12997186601,node
Bar John,bar,"Piazza Umberto I, 4",Montecchia di Crosara,VR,37030,45.4845572,11.2534922,,,,,,13002108756,node
Il Bel Giardino,bar,"Piazza Umberto I, 12",Montecchia di Crosara,VR,37030,45.4843185,11.2530573,,,,,,13002108761,node
Bar Silly,bar,"Via Roma, 24",Montecchia di Crosara,VR,37030,45.484997,11.2548388,,,,,,13002108779,node
Bar Roxy,bar,"Via Trieste, 9",,VR,,45.4843429,11.2550353,,,,,,13002108787,node
Sforno Pizza,ristorante,"Via degli Alpini, 9",Montecchia di Crosara,VR,37030,45.4850314,11.2563299,,,,,pizza,13002109358,node
Bar Al Ponte,bar,"Via Alpone, 26",Montecchia di Crosara,VR,37030,45.4863145,11.2572332,+39 045 745 0036,,,,,13002708799,node
Re di Fiandra,ristorante,"Via Alpone, 12",Montecchia di Crosara,VR,37030,45.4874468,11.2569788,+39 045 654 4224,https://www.redifiandra.it/,,,pizza,13002711201,node
Caffe' Nuvolari,bar,"Via Alpone, 51/A",Montecchia di Crosara,VR,37030,45.4793678,11.2621997,,,,,,13002711298,node
Trattoria Al Commercio,ristorante,"Via Solferino, 1",Bardolino,VR,37011,45.5475254,10.7217814,,,,,italian,13011518800,node
Lacus - bubbles & gin,bar,"Via Palestro, 42",Bardolino,VR,37011,45.5473255,10.7200829,,,,,,13011533021,node
Deja Blu Bar,bar,"Via Santa Cristina, 5",Bardolino,VR,37011,45.5428369,10.7257332,,,,,,13011994967,node
Bar Dery,bar,,,VR,,45.4648467,10.974975,,,,,,13021354069,node
Ostaria da Careta,ristorante,"Via Cao del Prà, 9",Lugagnano,VR,37060,45.4328862,10.8894107,,,,,pizza;coffee_shop;italian,13021648880,node
Bar Latteria,caffè,,,VR,,45.4320873,10.8884818,,,,,,13027065689,node
Porto Mancino,ristorante,"Via Lazzaretto, 26",Verona,VR,37133,45.4233046,11.0198977,+39 045 8403313,https://portomancino.com/,,Mo-Su 19:00-23:30,italian,13033441610,node
Caffe Marconi,bar,"Piazza Guglielmo Marconi, 48",San Pietro di Morubio,VR,37050,45.2467691,11.1783098,,,,Mo-Su 07:00-20:00,,13033643183,node
La Dolce Vita Wine Bar,bar,"Viale dell'Industria, 76",San Giovanni Ilarione,VR,37035,45.5081149,11.2441861,,,,,,13045667909,node
Bar Rennie'S Pub,bar,"Viale dell'Industria, 50",San Giovanni Ilarione,VR,37035,45.5111955,11.2425582,+39 0457465907,,,,,13045667927,node
La Piazzetta,fast_food,,,VR,,45.5062961,10.7330753,,,,,pizza,13049557805,node
La Trinachia,panetteria,,,VR,,45.4439176,11.0212334,,,,,,13065526392,node
Buns Take-Away,fast_food,,,VR,,45.4454827,11.0030423,+39 045 2061955,https://bunsverona.com/,info@bunsverona.com,"Mo-Su 19:30-22:00, Fr-Su 12:30-14:00",burger,13069323115,node
Matt.,fast_food,,,VR,,45.4435463,10.9998716,,,matttheoriginaldaliofverona@gmail.com,"Tu-Th 12:00-16:00, 19:00-23:00; Fr-Sa 12:00-16:00, 19:00-24:00; Su 18:00-23:00",sandwich,13069323116,node
Aloha Beach,bar,,,VR,,45.4565804,10.7087102,,,,,,13069518236,node
Il forno di Prezzemolo,panetteria,,,VR,,45.4559014,10.7091451,,,,,,13069518532,node
Senza nome,fast_food,,,VR,,45.4574336,10.7090473,,,,,,13069532906,node
Chiosco Salsiccia,fast_food,,,VR,,45.4577522,10.7096133,,,,,hot_dog,13069534306,node
Merlin Stube,ristorante,,,VR,,45.4557615,10.7145957,,,,,steak_house,13072244035,node
Pizzeria Saloon,ristorante,,,VR,,45.4575701,10.7113266,,,,,pizza;italian,13072703941,node
Bar Jungle Rapids,fast_food,,,VR,,45.4575979,10.7134797,,,,,sandwich,13072703948,node
Fast Food Blue Tornado,fast_food,,,VR,,45.457303,10.7130191,,,,,burger;american,13072703949,node
Panificio Pozza,panetteria,"Via Mazzini, 7",,VR,,45.5277221,11.2380413,+39 0457465136,,,,,13078190729,node
Pizzeria Ristorante Ruota,ristorante,"Via Pietro Niselli, 51",San Giovanni Ilarione,VR,,45.5271517,11.2338695,+39 045 7465118,https://pizzeriaruota.it/,,Tu-Th 7:30-24:00; Fr-Sa 7:30-2:00; Su 7:30-24:00,pizza;coffee_shop;italian;burger,13078190737,node
Forneria Marcantoni,panetteria,,,VR,,45.4451769,11.0164252,,,,,,13078355003,node
Antica Focacceria Siciliana Giannone,panetteria,,,VR,,45.4426432,10.9983035,,,,,,13086534683,node
Fishmare,fast_food,,,VR,,45.4306705,10.9714117,+39 045 6935129,https://fishmare.it/,Info@fishmare.it,12:00-23:00,burger;fish,13086534684,node
Ripieno,fast_food,,,VR,,45.4400087,10.996483,,https://ripienofood.it/,,"11:30-14:30, 18:30-22:00",pasta,13086534685,node
BlueBerry,bar,,,VR,,45.5315934,11.2335592,,,,,,13097046062,node
La Vecia Rotonda,pub,"Viale Europa, 6/A",Grezzana,VR,37023,45.5210136,11.01787,+393932811936,,,,,13115788821,node
Caffé Camploy,caffè,,,VR,,45.4392715,11.0134414,,,,,,13119660141,node
Corte Babo,bar,"Piazza Carlo Ederle, 4",Grezzana,VR,37023,45.5184728,11.0168276,,,,,,13120903730,node
Pronto Pizza di Luca Giannacari & C. S.a.s.,ristorante,"Via San Pierino, 29B",,VR,37051,45.2534506,11.1282551,+390457100935,,,Mo-Su 17:00-21:30,pizza,13123677601,node
Osteria al Ritorno,ristorante,"Via Catena, 12",Grezzana,VR,37023,45.5251741,11.0220559,+39045907348,https://osteriaalritorno.com/,,,,13123768827,node
Pizzium,ristorante,"Via San Rocchetto, 7",,VR,,45.4419479,10.9963055,,https://www.pizzium.com,,,,13128749089,node
Panificio La Giasara,panetteria,,,VR,,45.6214706,11.0307031,,,,,,13131372040,node
Kaveghi,caffè,,,VR,,45.4360918,10.9861575,,,,,,13132691163,node
Senza nome,panetteria,,,VR,,45.4373532,10.9895503,,,,,,13132768590,node
Senza nome,caffè,,,VR,,45.437244,10.9897682,,,,,,13132793614,node
Al Ponte Vecio,bar,Via Ponte Vecchio,Grezzana,VR,37023,45.5201431,11.0170032,,,,,,13132871437,node
Ba Hot Pot,ristorante,,,VR,,45.4377133,10.9882845,,,,,,13133065938,node
Madai,ristorante,,,VR,,45.4168068,11.1606249,,,,,,13140559158,node
Nobis,bar,,,VR,,45.4167727,11.1610089,,,,,,13140574370,node
Cerchio del Gusto,ristorante,"Via Pio X, 236",Schio,VR,36015,45.6965157,11.3671147,+39 0445 610152,https://cerchiodelgusto.it/,pizzeria@cerchiodelgusto.it,Mo-Su 18:00-22:30,pizza,13158309619,node
Bar Pozzo D'Amore,caffè,,Cavaion Veronese,VR,37010,45.5437204,10.7745221,,,,,coffee_shop,13173189950,node
Civico sei,caffè,"Via Alpone, 6",Albaredo d'Adige,VR,37041,45.31714,11.2708006,,,,,,13182198554,node
Caffè Roma,caffè,"Corso Umberto I, 64",Albaredo d'Adige,VR,37041,45.3177767,11.2703572,,,,,,13182198591,node
Sandrink's Lounge Bar,bar,"Via Chiesa, 68",Albaredo d'Adige,VR,37041,45.3186011,11.2760381,,,,,,13182198642,node
Caffè Carpe Diem,caffè,"Via Chiesa, 12",Albaredo d'Adige,VR,37041,45.3188633,11.2726172,,,,,,13182198645,node
Rossi Bar,caffè,,,VR,,45.3179532,11.270197,,,,,,13182198653,node
Bar Marconcin,caffè,"Via Roma, 7",Albaredo d'Adige,VR,37041,45.3177967,11.2720249,,,,,,13182198660,node
Zero Nove,caffè,"Via Roma, 48",Albaredo d'Adige,VR,37041,45.3170031,11.2741566,,,,,,13182198666,node
Pizzeria Prima O Poi,ristorante,,,VR,,45.3217696,11.3253153,,,,,pizza,13196444020,node
Bacaro del Mona,bar,"Via Pellicciai, 22",,VR,,45.442309,10.9959373,,,,,,13208750202,node
Casa Mia,ristorante,Via Walterio,Badia Calavena,VR,,45.5691911,11.153242,,,,,italian;pizza,13227796323,node
Albergo al Platano,ristorante,"Via Platano, 4",Caprino Veronese,VR,37013,45.6082801,10.8158255,+39 045 724 2283,albergo-alplatano.it,,,italian,13230553098,node
Panificio Paiarolli,panetteria,Via Platano,Caprino Veronese,VR,37010,45.6089509,10.8153212,+39 045 724 1121,,,,,13230553099,node
Ristorante Trattoria Primaveria,ristorante,,,VR,,45.6089668,10.8152434,,,,,italian;pizza,13230553100,node
Senza nome,caffè,,,VR,,45.6083086,10.8158679,,,,,,13230581701,node
Vescovo Moro,ristorante,,,VR,,45.4435261,10.9778044,,,,,,13248119096,node
Due Forni,fast_food,,,VR,,45.3480088,10.8454769,,,,,pizza,13248197664,node
Dehor,ristorante,,,VR,,45.5894419,10.7114138,,,,,,13261333086,node
Bar Osteria dal cardinal,ristorante,"Via dell'Industria, 8",Sommacampagna,VR,37066,45.4019863,10.8456154,+390452064278,,,Mo-Sa 09:00-14:00,italian,13261398241,node
Bar Stesso Posto,caffè,"Via della Conciliazione, 6",Costalunga,VR,37032,45.4478477,11.2950141,,,,,,13271448803,node
Baricentro,caffè,"Via Lazzaretto, 83",Costalunga,VR,37032,45.4480379,11.2956983,,,,,,13271451802,node
Bar Pizzeria CV2,ristorante,"Via Giacomo Aroldi, 10",Costalunga,VR,37032,45.4491323,11.3031725,,,,,,13271455001,node
Wine Bar La Pergola,bar,"Via Adige, 47",Montecchia di Crosara,VR,37030,45.4526835,11.3051458,,,,,,13271457201,node
Bar Panificio,panetteria,Via dell'Artigianato,Monteforte d'Alpone,VR,37032,45.4420263,11.3013278,,,,,,13271474001,node
Panificio Tessari,panetteria,"Via Santo Stefano, 36",Brognoligo,VR,37032,45.4514035,11.2845301,,https://www.panificiotessari.it,,,,13271482202,node
Manubar,bar,Via Sambuco,Brognoligo,VR,37032,45.4514084,11.2830712,,,,,,13271484701,node
Fior di Pizza,fast_food,,,VR,,45.5058808,10.8449065,,,,,pizza,13276100805,node
Ristorante Daily,ristorante,"Corso Porta Nuova, 78",Verona,VR,37122,45.4327963,10.9884073,0455707640,https://drive.google.com/file/d/1_R9xRijNRSSSL7gwyVJvxMIL1eQ9XpJC/view?usp=drivesdk,,Mo-Su 12:00-23:00,coffee_shop;chinese;italian;sandwich;asian;thai;korean;bubble_tea;ramen;mediterranean;udon,13284720962,node
Bar pizza al taglio amalfi,ristorante,,,VR,,45.450835,10.9905853,,,,,,13301350086,node
Pizza volante kebab,ristorante,,,VR,,45.4516951,10.9888911,,,,,,13301391835,node
Sosta All'Ulivo,bar,,,VR,,45.5526864,11.3838822,0445 491318,,,Mo-Sa 06:00-21:00; Su off,,13301875034,node
McDonald's,fast_food,,,VR,,45.392839,11.0197749,,,,Mo-Su 07:30-24:00,burger,13304573853,node
Oltrepizza,ristorante,"Viale dell'Industria, 7",Grezzana,VR,37023,45.5217428,11.017151,+39045907789,http://www.oltrepizza-grezzana.com/,,,pizza,13311250613,node
Dalla A alla Z Bar Osteria,pub,"Via Giuseppe Saragat, 21",Grezzana,VR,37023,45.5205711,11.0217327,,,,,,13311250639,node
Caffé in primis,caffè,,,VR,,45.4452354,10.9575327,,,,,,13313011309,node
Fu Sushi,ristorante,,,VR,,45.398457,11.0218905,,https://www.veronasushi.com,,,japanese,13324630509,node
Pizzium,ristorante,"Via Quattro Novembre, 15a",Verona,VR,37126,45.4458625,10.9888267,,,,,pizza,13326486729,node
Senza nome,ristorante,,,VR,,45.4649593,10.7146492,,,,,,13333323698,node
Black Angus,ristorante,,,VR,,45.4093216,10.9817171,,,,,steak_house,13338305293,node
Madeleine,caffè,,,VR,,45.4312508,11.0510108,,,,,,13342253283,node
Edicola,caffè,,,VR,,45.4329894,11.0462591,,,,,,13342258882,node
Arnold's Pizza,fast_food,,,VR,,45.4308345,11.0513794,,,,,pizza,13342323014,node
Bar sole,caffè,,,VR,,45.4468881,10.9885904,,,,,,13342450407,node
Bar doge,caffè,,,VR,,45.4462186,10.9889622,,,,,,13342452141,node
Bar Sponda,caffè,"Via Flavio Gioia, 47",Verona,VR,,45.4007993,10.9747261,,,,,,13356044427,node
Florida,ristorante,,,VR,,45.3325842,11.0013913,,,,,pizza,13356515093,node
Noodlazy,ristorante,"Largo Don Giovanni Bosco, 2a",,VR,37123,45.4391542,10.9867329,+39 045 222 3780,http://www.noodlazy.com,,"Mo off; Tu-Fr 11:00-15:00, 18:00-21:30; Sa-Su 10:00-15:00, 17:00-21:30",japanese,13361423301,node
Pizzeria stadio 2,ristorante,,,VR,,45.4415627,10.9412713,,,,,pizza,13368893391,node
Coffee bar,caffè,,,VR,,45.5997722,10.7574549,,,,,,13375544824,node
Osteria Ingannapoltron,ristorante,,,VR,,45.5339873,10.8501718,,,,,italian,13377779312,node
Trattoria dalla Rosa Alda,ristorante,,,VR,,45.5344463,10.8496394,,,,,italian,13377779314,node
